"","country","date_start","index_median","Movement","DateLockDown","total_cases","total_deaths","mandatory.national.lockdown","voluntary.national.lockdown","mandatory.national.curfew"
"261","Barbados","2020-03-18",46.4696467811974,-7.8,"28/03/2020",1,0,FALSE,FALSE,TRUE
"262","Barbados","2020-03-19",46.6547217422384,-12.6,"28/03/2020",1,0,FALSE,FALSE,FALSE
"263","Barbados","2020-03-23",47.08933734417,-25.2,"28/03/2020",17,0,TRUE,FALSE,FALSE
"264","Barbados","2020-03-27",47.2833169633162,-26.8,"28/03/2020",24,0,FALSE,FALSE,FALSE
"265","Barbados","2020-03-28",47.2440280664268,-38.8,"28/03/2020",24,0,FALSE,FALSE,TRUE
"266","Barbados","2020-04-03",47.1812460077628,-58,"28/03/2020",45,0,FALSE,FALSE,TRUE
"267","Barbados","2020-04-12",47.1881278721024,-81.4,"28/03/2020",68,4,FALSE,FALSE,FALSE
"268","Barbados","2020-04-13",47.2163478862714,-88.6,"28/03/2020",71,4,FALSE,FALSE,FALSE
"269","Barbados","2020-04-14",47.1604445211438,-77.4,"28/03/2020",72,4,FALSE,FALSE,TRUE
"270","Barbados","2020-04-15",47.1060110166813,-65.4,"28/03/2020",73,5,FALSE,FALSE,FALSE
"271","Belarus","2020-01-21",45.0869976088113,NA,"",0,0,FALSE,FALSE,FALSE
"272","Belarus","2020-02-24",46.5034655119433,2,"",0,0,FALSE,FALSE,FALSE
"273","Belarus","2020-02-26",46.5463061613491,7,"",0,0,FALSE,FALSE,FALSE
"274","Belarus","2020-02-27",46.5760055302603,3.4,"",0,0,FALSE,FALSE,FALSE
"275","Belarus","2020-03-02",46.8268061134961,3.2,"",1,0,FALSE,FALSE,FALSE
"276","Belarus","2020-03-12",47.1652599621611,2.2,"",12,0,FALSE,FALSE,FALSE
"277","Belarus","2020-03-17",47.2967204103713,2.2,"",36,0,FALSE,FALSE,FALSE
"278","Belarus","2020-03-19",47.3575675523042,1.8,"",46,0,FALSE,FALSE,FALSE
"279","Belarus","2020-03-21",47.4348229461257,-4.2,"",57,0,FALSE,FALSE,FALSE
"280","Belarus","2020-03-25",47.6086840629411,4.4,"",81,0,FALSE,FALSE,FALSE
"281","Belarus","2020-03-26",47.6724749784147,5.4,"",86,0,FALSE,FALSE,FALSE
"282","Belarus","2020-03-27",47.7611173654814,5.6,"",86,0,TRUE,FALSE,FALSE
"283","Belarus","2020-03-31",48.0344550579523,-8.8,"",105,0,FALSE,FALSE,FALSE
"284","Belarus","2020-04-03",48.2881794853294,-17.8,"",254,4,TRUE,FALSE,FALSE
"285","Belarus","2020-04-04",48.3545393997656,-3.6,"",351,4,FALSE,FALSE,FALSE
"286","Belarus","2020-04-07",48.4559715508947,-3.2,"",700,13,FALSE,FALSE,FALSE
"287","Belarus","2020-04-08",48.4513183303355,-7.6,"",861,13,FALSE,FALSE,FALSE
"288","Belarus","2020-04-09",48.4764480604194,-10.8,"",1066,13,TRUE,FALSE,FALSE
"289","Belarus","2020-04-16",48.4258560401951,-18.4,"",3728,36,FALSE,FALSE,FALSE
"290","Belgium","2020-03-30",43.9064460365664,-55.8,"17/03/2020",10836,431,FALSE,FALSE,FALSE
"291","Belgium","2020-04-01",44.0130180046779,-51.6,"17/03/2020",12775,705,FALSE,FALSE,FALSE
"292","Belgium","2020-04-04",43.8220032642954,-51.6,"17/03/2020",16770,1143,FALSE,FALSE,FALSE
"293","Belize","2020-03-16",NA,-0.8,"30/03/2020",NA,NA,FALSE,FALSE,FALSE
"294","Belize","2020-03-19",NA,-2.4,"30/03/2020",NA,NA,FALSE,FALSE,FALSE
"295","Belize","2020-03-20",NA,0.6,"30/03/2020",NA,NA,FALSE,FALSE,FALSE
"296","Belize","2020-03-21",NA,-2.2,"30/03/2020",NA,NA,TRUE,FALSE,FALSE
"297","Benin","2020-02-21",44.6077749199947,1.2,"",NA,NA,FALSE,FALSE,FALSE
"298","Benin","2020-03-03",46.1149743816557,1.2,"",NA,NA,FALSE,FALSE,FALSE
"299","Benin","2020-03-17",47.3554414436335,3.6,"",1,0,FALSE,FALSE,FALSE
"300","Benin","2020-03-19",47.4982245651155,3.2,"",1,0,FALSE,FALSE,FALSE
"301","Benin","2020-03-20",47.567090857,3,"",2,0,FALSE,FALSE,FALSE
"302","Benin","2020-03-21",47.6266072353804,1.8,"",2,0,FALSE,FALSE,FALSE
"303","Benin","2020-03-23",48.4640840235727,1.2,"",2,0,FALSE,FALSE,FALSE
"304","Benin","2020-03-28",48.6559655508074,1.4,"",6,0,FALSE,FALSE,FALSE
"305","Benin","2020-03-30",48.8628583861619,-11.6,"",6,0,FALSE,FALSE,FALSE
"306","Benin","2020-04-02",48.9626098835861,-10.4,"",13,0,FALSE,FALSE,FALSE
"307","Benin","2020-04-05",48.8872690290399,-8.8,"",16,0,FALSE,FALSE,FALSE
"308","Benin","2020-04-08",48.9009429770538,-16.2,"",26,1,FALSE,FALSE,FALSE
"309","Benin","2020-04-09",48.8244051906767,-16.8,"",26,1,FALSE,FALSE,FALSE
"310","Benin","2020-04-10",48.8480497196844,-17.8,"",30,1,FALSE,FALSE,FALSE
"311","Benin","2020-04-11",48.8709389332738,-15.4,"",35,1,FALSE,FALSE,FALSE
"312","Benin","2020-04-13",48.8927424207744,-28.8,"",35,1,FALSE,FALSE,FALSE
"313","Benin","2020-04-14",48.9103872626251,-13,"",35,1,FALSE,FALSE,FALSE
"314","Bhutan","2020-03-02",47.0811488294599,NA,"06/03/2020",NA,NA,TRUE,FALSE,FALSE
"315","Bhutan","2020-03-06",48.5084121357465,NA,"06/03/2020",1,0,FALSE,FALSE,FALSE
"316","Bhutan","2020-03-09",48.6660708432924,NA,"06/03/2020",NA,NA,FALSE,FALSE,FALSE
"317","Bhutan","2020-03-14",48.8735456346125,NA,"06/03/2020",NA,NA,FALSE,FALSE,FALSE
"318","Bhutan","2020-03-24",48.9490587624288,NA,"06/03/2020",2,0,FALSE,FALSE,FALSE
"319","Bhutan","2020-03-27",49.0445383215424,NA,"06/03/2020",3,0,FALSE,FALSE,FALSE
"320","Bhutan","2020-03-29",49.0802435453733,NA,"06/03/2020",4,0,FALSE,FALSE,FALSE
"321","Bhutan","2020-04-01",49.0547763770725,NA,"06/03/2020",4,0,TRUE,FALSE,FALSE
"322","Bhutan","2020-04-03",49.0831818105738,NA,"06/03/2020",5,0,FALSE,FALSE,FALSE
"323","Bolivia","2020-03-05",46.4892043923752,2.2,"12/03/2020",NA,NA,FALSE,FALSE,FALSE
"324","Bolivia","2020-03-11",46.6821006106005,3.4,"12/03/2020",NA,NA,FALSE,TRUE,FALSE
"325","Bolivia","2020-03-13",46.7522406244904,-6,"12/03/2020",3,0,TRUE,FALSE,FALSE
"326","Bolivia","2020-03-14",46.8821205237654,-8.2,"12/03/2020",10,0,FALSE,FALSE,FALSE
"327","Bolivia","2020-03-16",47.31036636282,-23.4,"12/03/2020",NA,NA,FALSE,FALSE,FALSE
"328","Bolivia","2020-03-17",47.4257042720854,-23,"12/03/2020",11,0,FALSE,FALSE,FALSE
"329","Bolivia","2020-03-18",47.4461099470717,-31.8,"12/03/2020",12,0,FALSE,FALSE,FALSE
"330","Bolivia","2020-03-20",47.4967194506865,-42,"12/03/2020",15,0,FALSE,FALSE,FALSE
"331","Bolivia","2020-03-21",47.5862833037811,-31.4,"12/03/2020",19,0,FALSE,FALSE,FALSE
"332","Bolivia","2020-03-26",47.6080800394851,-82.6,"12/03/2020",39,0,FALSE,FALSE,FALSE
"333","Bolivia","2020-03-27",47.6131918259889,-81,"12/03/2020",61,0,FALSE,FALSE,FALSE
"334","Bolivia","2020-04-01",47.6451961434462,-78.6,"12/03/2020",115,7,FALSE,FALSE,FALSE
"335","Bolivia","2020-04-02",47.6837750446847,-78.8,"12/03/2020",123,8,FALSE,FALSE,FALSE
"336","Bolivia","2020-04-03",47.679404117232,-76.2,"12/03/2020",132,9,FALSE,FALSE,FALSE
"337","Bolivia","2020-04-14",47.6400962907795,-78.6,"12/03/2020",354,28,FALSE,FALSE,FALSE
"338","Bosnia and Herzegovina","2020-03-11",44.216013207726,NA,NA,NA,NA,FALSE,FALSE,FALSE
"339","Bosnia and Herzegovina","2020-03-12",44.1365978568534,NA,NA,NA,NA,FALSE,FALSE,FALSE
"340","Bosnia and Herzegovina","2020-03-15",44.2233596350496,NA,NA,NA,NA,FALSE,FALSE,FALSE
"341","Bosnia and Herzegovina","2020-03-16",44.3221015510368,NA,NA,NA,NA,FALSE,FALSE,FALSE
"342","Bosnia and Herzegovina","2020-03-17",44.3556692355242,NA,NA,NA,NA,FALSE,FALSE,FALSE
"343","Bosnia and Herzegovina","2020-03-18",44.3561491745212,NA,NA,NA,NA,FALSE,FALSE,FALSE
"344","Bosnia and Herzegovina","2020-03-19",44.3432694647686,NA,NA,NA,NA,FALSE,FALSE,FALSE
"345","Bosnia and Herzegovina","2020-03-20",44.2606817880723,NA,NA,NA,NA,FALSE,FALSE,FALSE
"346","Bosnia and Herzegovina","2020-03-21",44.3540467896399,NA,NA,NA,NA,FALSE,FALSE,FALSE
"347","Bosnia and Herzegovina","2020-03-22",44.3720994039934,NA,NA,NA,NA,FALSE,FALSE,FALSE
"348","Bosnia and Herzegovina","2020-03-23",44.3210007571581,NA,NA,NA,NA,FALSE,FALSE,FALSE
"349","Bosnia and Herzegovina","2020-03-25",44.3192082571131,NA,NA,NA,NA,FALSE,FALSE,FALSE
"350","Bosnia and Herzegovina","2020-03-28",44.2460400843987,NA,NA,NA,NA,FALSE,FALSE,FALSE
"351","Bosnia and Herzegovina","2020-04-03",44.2391207921296,NA,NA,NA,NA,FALSE,FALSE,FALSE
"352","Botswana","2020-03-16",45.9170589740426,-14.4,"02/04/2020",NA,NA,FALSE,FALSE,FALSE
"353","Botswana","2020-04-02",49.749809566638,-9.2,"02/04/2020",4,1,FALSE,FALSE,FALSE
"354","Botswana","2020-04-05",49.7942231544687,-57,"02/04/2020",4,1,FALSE,FALSE,FALSE
"355","Botswana","2020-04-06",49.7825635513289,-59.6,"02/04/2020",6,1,FALSE,FALSE,FALSE
"356","Botswana","2020-04-10",49.9544236748022,-68.4,"02/04/2020",13,1,FALSE,FALSE,FALSE
"357","Botswana","2020-04-14",50.0362604395937,-57.4,"02/04/2020",13,1,FALSE,FALSE,FALSE
"358","Botswana","2020-04-15",50.0936536396645,-58.4,"02/04/2020",13,1,FALSE,FALSE,FALSE
"359","Botswana","2020-04-16",50.1382798922537,-51.2,"02/04/2020",13,1,FALSE,FALSE,FALSE
"360","Botswana","2020-04-17",50.056990560617,-56.2,"02/04/2020",15,1,FALSE,FALSE,FALSE
"361","Botswana","2020-04-18",50.1715843300897,-56,"02/04/2020",15,1,FALSE,FALSE,FALSE
"362","Brazil","2020-01-28",45.2277950056854,NA,"",0,0,FALSE,FALSE,FALSE
"363","Brazil","2020-01-30",45.2726411339068,NA,"",0,0,FALSE,FALSE,FALSE
"364","Brazil","2020-02-06",45.8560739503285,NA,"",0,0,TRUE,FALSE,FALSE
"365","Brazil","2020-02-21",46.5095578240416,7.6,"",0,0,TRUE,FALSE,FALSE
"366","Brazil","2020-02-24",46.6198063749001,-4.8,"",0,0,TRUE,FALSE,FALSE
"367","Brazil","2020-02-26",46.6920023423332,-14.4,"",1,0,FALSE,FALSE,FALSE
"368","Brazil","2020-02-28",46.7689511277497,-0.8,"",1,0,FALSE,FALSE,FALSE
"369","Brazil","2020-02-29",46.7676570812843,-3.6,"",1,0,FALSE,FALSE,FALSE
"370","Brazil","2020-03-01",46.7549423618589,-10.2,"",2,0,FALSE,FALSE,FALSE
"371","Brazil","2020-03-02",46.8343142115123,-0.8,"",2,0,FALSE,FALSE,FALSE
"372","Brazil","2020-03-09",47.0579269719981,5.4,"",25,0,FALSE,FALSE,FALSE
"373","Brazil","2020-03-13",47.2512666641368,5.4,"",77,0,FALSE,TRUE,FALSE
"374","Brazil","2020-03-14",47.2647944599871,-0.8,"",98,0,FALSE,FALSE,FALSE
"375","Brazil","2020-03-16",47.3553016591708,-3.6,"",200,0,FALSE,FALSE,FALSE
"376","Brazil","2020-03-17",47.3981788968834,-10.4,"",234,0,FALSE,FALSE,FALSE
"377","Brazil","2020-03-18",47.4414433140538,-15.2,"",291,1,FALSE,FALSE,FALSE
"378","Brazil","2020-03-19",47.5597819634313,-23.2,"",428,4,FALSE,FALSE,FALSE
"379","Brazil","2020-03-20",47.6250380098085,-29.6,"",621,6,FALSE,FALSE,FALSE
"380","Brazil","2020-03-21",47.7593135646189,-45,"",904,11,FALSE,FALSE,FALSE
"381","Brazil","2020-03-22",47.755689036283,-54.8,"",1128,18,FALSE,FALSE,FALSE
"382","Brazil","2020-03-23",47.7927944092672,-50.4,"",1546,25,FALSE,FALSE,FALSE
"383","Brazil","2020-03-24",47.8366494967249,-56,"",1891,34,FALSE,FALSE,FALSE
"384","Brazil","2020-03-25",47.8634899800369,-54.6,"",2201,46,FALSE,FALSE,FALSE
"385","Brazil","2020-03-26",47.8714405640203,-52.8,"",2433,57,FALSE,FALSE,FALSE
"386","Brazil","2020-03-27",47.8719530043586,-51.4,"",2915,77,FALSE,FALSE,FALSE
"387","Brazil","2020-03-28",47.8745499649373,-52.2,"",3417,92,FALSE,FALSE,FALSE
"388","Brazil","2020-03-29",47.8988509803674,-54.4,"",3904,114,FALSE,FALSE,FALSE
"389","Brazil","2020-03-30",47.919680818943,-49,"",4256,136,FALSE,FALSE,FALSE
"390","Brazil","2020-03-31",47.9575568933657,-47.4,"",4579,159,FALSE,FALSE,FALSE
"391","Brazil","2020-04-02",47.9360852402266,-45.2,"",6836,241,FALSE,FALSE,FALSE
"392","Brazil","2020-04-04",47.938738900627,-44.8,"",9056,359,FALSE,FALSE,FALSE
"393","Brazil","2020-04-06",47.9802924388766,-42.8,"",11130,486,FALSE,FALSE,FALSE
"394","Brazil","2020-04-07",47.9908175835878,-40.8,"",12056,553,FALSE,FALSE,FALSE
"395","Brazil","2020-04-08",47.9723483735964,-39.4,"",13717,667,FALSE,FALSE,FALSE
"396","Brazil","2020-04-09",47.9607006510028,-33.6,"",15927,800,FALSE,FALSE,FALSE
"397","Brazil","2020-04-15",47.984470786412,-41.8,"",25262,1532,FALSE,FALSE,FALSE
"398","Brazil","2020-04-16",48.003931418393,-41.4,"",28320,1736,FALSE,FALSE,FALSE
"399","Brazil","2020-04-17",48.0139096541231,-40.6,"",30425,1924,FALSE,FALSE,FALSE
"400","Brunei","2020-01-30",46.3150691004077,NA,"",NA,NA,TRUE,FALSE,FALSE
"401","Brunei","2020-02-01",46.4572823099317,NA,"",NA,NA,FALSE,FALSE,FALSE
"402","Brunei","2020-02-09",46.7846068269465,NA,"",NA,NA,FALSE,FALSE,FALSE
"403","Brunei","2020-03-05",47.3038681143518,NA,"",NA,NA,FALSE,FALSE,FALSE
"404","Brunei","2020-03-11",47.9487917410117,NA,"",NA,NA,FALSE,FALSE,FALSE
"405","Brunei","2020-03-12",48.0372726938628,NA,"",11,0,FALSE,FALSE,FALSE
"406","Brunei","2020-03-13",48.131629768056,NA,"",25,0,FALSE,FALSE,FALSE
"407","Brunei","2020-03-17",48.3768620948107,NA,"",54,0,FALSE,FALSE,FALSE
"408","Brunei","2020-03-19",48.471822197069,NA,"",68,0,FALSE,FALSE,FALSE
"409","Brunei","2020-03-20",48.5240502735596,NA,"",73,0,TRUE,FALSE,FALSE
"410","Brunei","2020-03-21",48.6868889658994,NA,"",78,0,FALSE,FALSE,FALSE
"411","Brunei","2020-03-22",48.7913850289955,NA,"",83,0,FALSE,FALSE,FALSE
"412","Brunei","2020-03-23",48.7476688224956,NA,"",88,0,FALSE,FALSE,FALSE
"413","Brunei","2020-03-24",48.7561236510192,NA,"",91,0,FALSE,FALSE,FALSE
"414","Brunei","2020-03-27",48.7686634768667,NA,"",114,0,FALSE,FALSE,FALSE
"415","Brunei","2020-03-28",48.7612467920839,NA,"",115,0,FALSE,FALSE,FALSE
"416","Brunei","2020-03-29",48.7739259325876,NA,"",120,1,FALSE,FALSE,FALSE
"417","Brunei","2020-03-30",48.7151650537339,NA,"",126,1,FALSE,FALSE,FALSE
"418","Brunei","2020-04-01",48.7636274169914,NA,"",129,1,FALSE,FALSE,FALSE
"419","Brunei","2020-04-02",48.7186371003524,NA,"",131,1,FALSE,FALSE,FALSE
"420","Brunei","2020-04-06",48.7582865787315,NA,"",135,1,FALSE,FALSE,FALSE
"421","Bulgaria","2020-03-05",46.7735321446439,2.8,"13/03/2020",NA,NA,FALSE,FALSE,FALSE
"422","Bulgaria","2020-03-11",48.2950694102303,0.4,"13/03/2020",NA,NA,FALSE,FALSE,FALSE
"423","Bulgaria","2020-03-12",48.6523769848251,8.8,"13/03/2020",7,1,FALSE,FALSE,FALSE
"424","Bulgaria","2020-03-13",49.3585314906064,1.8,"13/03/2020",23,1,FALSE,FALSE,FALSE
"425","Bulgaria","2020-03-17",49.949396742156,-37.6,"13/03/2020",62,2,FALSE,FALSE,FALSE
"426","Bulgaria","2020-03-18",50.030088285874,-39.8,"13/03/2020",81,2,TRUE,FALSE,FALSE
"427","Bulgaria","2020-03-20",50.1313993168078,-38.8,"13/03/2020",105,3,FALSE,FALSE,FALSE
"428","Bulgaria","2020-03-21",50.2278338024073,-46.4,"13/03/2020",127,3,FALSE,FALSE,FALSE
"429","Bulgaria","2020-03-26",50.3833890425213,-50.4,"13/03/2020",242,3,FALSE,FALSE,FALSE
"430","Bulgaria","2020-03-27",50.3716012896591,-47.8,"13/03/2020",264,3,TRUE,FALSE,FALSE
"431","Bulgaria","2020-03-30",50.5034435440832,-43.4,"13/03/2020",346,8,FALSE,FALSE,FALSE
"432","Bulgaria","2020-03-31",50.4265706401282,-48.8,"13/03/2020",359,8,FALSE,FALSE,FALSE
"433","Bulgaria","2020-04-01",50.5187942993584,-52.6,"13/03/2020",399,8,FALSE,FALSE,FALSE
"434","Bulgaria","2020-04-03",50.4767070997561,-45.4,"13/03/2020",457,10,FALSE,FALSE,FALSE
"435","Bulgaria","2020-04-06",50.570539724526,-44,"13/03/2020",531,20,TRUE,FALSE,FALSE
"436","Bulgaria","2020-04-07",50.5548346634619,-40.8,"13/03/2020",549,22,FALSE,FALSE,FALSE
"437","Bulgaria","2020-04-08",50.592341903706,-38.8,"13/03/2020",577,23,FALSE,FALSE,FALSE
"438","Bulgaria","2020-04-09",50.6141113528914,-35.6,"13/03/2020",593,24,FALSE,FALSE,FALSE
"439","Bulgaria","2020-04-10",50.5873601353687,-36.4,"13/03/2020",624,24,FALSE,FALSE,FALSE
"440","Bulgaria","2020-04-11",50.6577304370245,-37.2,"13/03/2020",635,25,FALSE,FALSE,FALSE
"441","Bulgaria","2020-04-12",50.6307688833006,-36.6,"13/03/2020",661,28,FALSE,FALSE,FALSE
"442","Bulgaria","2020-04-14",50.6040244058534,-39,"13/03/2020",685,32,FALSE,FALSE,FALSE
"443","Bulgaria","2020-04-15",50.5857916681951,-39.2,"13/03/2020",713,35,TRUE,FALSE,FALSE
"444","Bulgaria","2020-04-17",50.6853828672787,-49.4,"13/03/2020",800,38,FALSE,FALSE,FALSE
"445","Burkina Faso","2020-03-12",46.7710603741223,-1.8,"21/03/2020",2,0,FALSE,FALSE,FALSE
"446","Burkina Faso","2020-03-16",48.2578039100438,-3.6,"21/03/2020",3,0,FALSE,FALSE,FALSE
"447","Burkina Faso","2020-03-19",48.493662926499,-8.6,"21/03/2020",26,1,FALSE,FALSE,FALSE
"448","Burkina Faso","2020-03-21",48.6340070447873,-19.8,"21/03/2020",40,1,FALSE,FALSE,TRUE
"449","Burkina Faso","2020-03-23",48.7856129953172,-19.2,"21/03/2020",64,3,FALSE,FALSE,FALSE
"450","Burkina Faso","2020-03-25",48.9015025598021,-22,"21/03/2020",99,3,FALSE,FALSE,FALSE
"451","Burkina Faso","2020-03-26",48.9666288371094,-25.6,"21/03/2020",114,3,FALSE,FALSE,FALSE
"452","Burkina Faso","2020-03-27",49.1172093017876,-28.2,"21/03/2020",146,3,FALSE,FALSE,FALSE
"453","Burkina Faso","2020-03-30",49.118583549355,-27.4,"21/03/2020",180,9,FALSE,FALSE,FALSE
"454","Burkina Faso","2020-03-31",49.1842513925568,-25,"21/03/2020",222,12,FALSE,FALSE,FALSE
"455","Burkina Faso","2020-04-01",49.1581728781686,-25.6,"21/03/2020",246,12,FALSE,FALSE,FALSE
"456","Burkina Faso","2020-04-19",49.3120496206623,-24.2,"21/03/2020",565,36,TRUE,FALSE,FALSE
"457","Burundi","2020-03-12",46.1429609893344,NA,NA,NA,NA,TRUE,FALSE,FALSE
"458","Burundi","2020-03-26",46.5783999042222,NA,NA,NA,NA,FALSE,FALSE,FALSE
"459","Burundi","2020-03-27",46.6071017608787,NA,NA,NA,NA,TRUE,FALSE,FALSE
"460","Burundi","2020-03-30",46.6654180853404,NA,NA,NA,NA,FALSE,FALSE,FALSE
"461","Burundi","2020-03-31",47.086224281725,NA,NA,NA,NA,FALSE,FALSE,FALSE
"462","Burundi","2020-04-01",48.0848436434559,NA,NA,NA,NA,FALSE,FALSE,FALSE
"463","Burundi","2020-04-02",48.1947946819127,NA,NA,NA,NA,TRUE,FALSE,FALSE
"464","Burundi","2020-04-03",48.3120256986044,NA,NA,NA,NA,FALSE,FALSE,FALSE
"465","Burundi","2020-04-05",48.3716107301863,NA,NA,NA,NA,FALSE,FALSE,FALSE
"466","Burundi","2020-04-06",48.4129975761095,NA,NA,NA,NA,FALSE,FALSE,FALSE
"467","Burundi","2020-04-13",48.4638304234048,NA,NA,NA,NA,FALSE,FALSE,FALSE
"468","Burundi","2020-04-14",48.4927379025603,NA,NA,NA,NA,FALSE,FALSE,FALSE
"469","Burundi","2020-04-16",48.4564325821586,NA,NA,NA,NA,FALSE,FALSE,FALSE
"470","Cambodia","2020-03-07",48.1044791505656,-4.2,"28/03/2020",NA,NA,FALSE,FALSE,FALSE
"471","Cambodia","2020-03-13",48.206631051703,-7,"28/03/2020",5,0,FALSE,FALSE,FALSE
"472","Cambodia","2020-03-14",48.309311892369,-10.2,"28/03/2020",NA,NA,FALSE,FALSE,FALSE
"473","Cambodia","2020-03-16",48.4605474349686,-12.4,"28/03/2020",12,0,FALSE,FALSE,FALSE
"474","Cambodia","2020-03-17",48.6429873225921,-17,"28/03/2020",24,0,FALSE,FALSE,FALSE
"475","Cambodia","2020-03-18",48.651883671791,-20,"28/03/2020",24,0,FALSE,FALSE,FALSE
"476","Cameroon","2020-03-07",46.2896296904219,3,"",1,0,FALSE,FALSE,FALSE
"477","Cameroon","2020-03-16",48.3185413930575,-1,"",4,0,FALSE,TRUE,FALSE
"478","Cameroon","2020-03-18",48.78460950325,-4.2,"",10,0,FALSE,FALSE,FALSE
"479","Cameroon","2020-03-28",48.9943093468261,-16.6,"",88,1,FALSE,FALSE,FALSE
"480","Cameroon","2020-03-31",49.1308992289672,-17.4,"",142,2,FALSE,FALSE,FALSE
"481","Cameroon","2020-04-01",49.2238559324021,-19.6,"",193,6,FALSE,FALSE,FALSE
"482","Cameroon","2020-04-02",49.2332105379178,-21.4,"",233,6,FALSE,FALSE,FALSE
"483","Cameroon","2020-04-03",49.3230556665114,-20.8,"",271,7,FALSE,FALSE,FALSE
"484","Cameroon","2020-04-04",49.3387618823731,-19,"",509,8,FALSE,FALSE,FALSE
"485","Cameroon","2020-04-06",49.4819082323992,-20,"",650,9,FALSE,FALSE,FALSE
"486","Cameroon","2020-04-09",49.7468910141962,-22,"",730,10,FALSE,FALSE,FALSE
"487","Cameroon","2020-04-13",49.6759650355413,-19.6,"",820,12,FALSE,FALSE,FALSE
"488","Cameroon","2020-04-16",49.726956947879,-22.2,"",855,17,FALSE,FALSE,FALSE
"489","Cameroon","2020-04-18",49.8031105072739,-21.8,"",1016,21,FALSE,FALSE,FALSE
"490","Cameroon","2020-04-19",49.8696670173569,-22.8,"",1016,21,TRUE,FALSE,FALSE
"491","Canada","2020-01-15",NA,NA,"18/03/2020",0,0,FALSE,FALSE,FALSE
"492","Canada","2020-01-22",44.5714259462948,NA,"18/03/2020",0,0,FALSE,FALSE,FALSE
"493","Canada","2020-01-25",44.7827543107015,NA,"18/03/2020",0,0,FALSE,FALSE,FALSE
"494","Canada","2020-01-26",44.8055913870388,NA,"18/03/2020",1,0,FALSE,FALSE,FALSE
"495","Canada","2020-02-02",45.2254416898226,NA,"18/03/2020",4,0,FALSE,FALSE,FALSE
"496","Canada","2020-02-07",45.5369791251093,NA,"18/03/2020",7,0,FALSE,FALSE,FALSE
"497","Canada","2020-02-08",45.5736860773242,NA,"18/03/2020",7,0,TRUE,FALSE,FALSE
"498","Canada","2020-02-09",45.584161936815,NA,"18/03/2020",7,0,FALSE,FALSE,FALSE
"499","Canada","2020-02-11",45.6798556619096,NA,"18/03/2020",7,0,FALSE,FALSE,FALSE
"500","Canada","2020-02-15",45.8540804033911,4,"18/03/2020",8,0,TRUE,FALSE,FALSE
"501","Canada","2020-02-29",46.5346056541081,7.6,"18/03/2020",16,0,FALSE,FALSE,FALSE
"502","Canada","2020-03-04",46.7279587716109,3.8,"18/03/2020",30,0,FALSE,FALSE,FALSE
"503","Canada","2020-03-11",47.1118640398193,4.2,"18/03/2020",93,1,FALSE,FALSE,FALSE
"504","Canada","2020-03-12",47.1630078909167,8.2,"18/03/2020",103,1,FALSE,FALSE,FALSE
"505","Canada","2020-03-13",47.2483791356189,-1.8,"18/03/2020",138,1,FALSE,FALSE,FALSE
"506","Canada","2020-03-14",47.2936429931747,-4,"18/03/2020",176,1,FALSE,FALSE,FALSE
"507","Canada","2020-03-15",47.3425870082309,0,"18/03/2020",244,1,FALSE,FALSE,FALSE
"508","Canada","2020-03-16",47.3989891734922,-7.6,"18/03/2020",304,1,FALSE,FALSE,FALSE
"509","Canada","2020-03-17",47.4634751759046,-17.4,"18/03/2020",424,4,FALSE,FALSE,FALSE
"510","Canada","2020-03-18",47.5086065343883,-20,"18/03/2020",569,8,FALSE,FALSE,FALSE
"511","Canada","2020-03-19",47.5085316078586,-21.8,"18/03/2020",690,9,FALSE,FALSE,FALSE
"512","Canada","2020-03-20",47.4894105553013,-31.2,"18/03/2020",846,10,FALSE,FALSE,FALSE
"513","Canada","2020-03-21",47.524908983504,-26.2,"18/03/2020",971,12,FALSE,FALSE,FALSE
"514","Canada","2020-03-22",47.5403567205442,-31.4,"18/03/2020",1302,18,FALSE,FALSE,FALSE
"515","Canada","2020-03-23",47.5322598197971,-39.8,"18/03/2020",1430,20,FALSE,FALSE,FALSE
"516","Canada","2020-03-24",47.554029501064,-38.6,"18/03/2020",1646,24,FALSE,FALSE,FALSE
"517","Canada","2020-03-25",47.5875264410214,-39.4,"18/03/2020",1959,27,FALSE,FALSE,FALSE
"518","Canada","2020-03-26",47.6042571049188,-44,"18/03/2020",3385,35,FALSE,FALSE,FALSE
"519","Canada","2020-03-27",47.6138986936158,-42.2,"18/03/2020",4018,39,FALSE,FALSE,FALSE
"520","Canada","2020-03-28",47.5886749994875,-44.8,"18/03/2020",4675,53,FALSE,FALSE,FALSE
"521","Canada","2020-03-30",47.6442613327055,-48.6,"18/03/2020",6255,61,FALSE,FALSE,FALSE
"522","Canada","2020-03-31",47.648513474619,-42.2,"18/03/2020",7424,89,FALSE,FALSE,FALSE
"523","Canada","2020-04-01",47.6598777057046,-42.4,"18/03/2020",8536,96,FALSE,FALSE,FALSE
"524","Canada","2020-04-02",47.62849091555,-44.6,"18/03/2020",9595,109,FALSE,FALSE,FALSE
"525","Canada","2020-04-03",47.666670194972,-48,"18/03/2020",11268,138,FALSE,FALSE,FALSE
"526","Canada","2020-04-04",47.6298228168856,-41.4,"18/03/2020",12519,187,FALSE,FALSE,FALSE
"527","Canada","2020-04-05",47.6046879358562,-46.8,"18/03/2020",13882,231,FALSE,FALSE,FALSE
